id,name,recclass,mass_grams,year,reclat,reclong,GeoLocation
17575,LaPaz Icefield 02293,LL5,16.47,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17576,LaPaz Icefield 02294,H5,17.38,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17577,LaPaz Icefield 02295,H6,8.17,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17578,LaPaz Icefield 02296,L5,7.0,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17579,LaPaz Icefield 02297,H5,17.75,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17580,LaPaz Icefield 02298,L5,17.02,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17581,LaPaz Icefield 02299,L5,9.07,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17582,LaPaz Icefield 02300,LL5,108.45,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17583,LaPaz Icefield 02301,LL5,9.23,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17584,LaPaz Icefield 02302,CM2,7.86,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17585,LaPaz Icefield 02303,H5,9.93,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17586,LaPaz Icefield 02304,LL5,13.46,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17587,LaPaz Icefield 02305,L5,45.2,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17588,LaPaz Icefield 02306,L5,7.4,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17589,LaPaz Icefield 02307,H5,8.42,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17590,LaPaz Icefield 02308,CM2,14.15,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17591,LaPaz Icefield 02309,LL5,34.27,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17592,LaPaz Icefield 02310,H5,16.8,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17593,LaPaz Icefield 02311,LL5,3.6,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17594,LaPaz Icefield 02312,L5,21.9,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17595,LaPaz Icefield 02313,LL6,4.9,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17596,LaPaz Icefield 02314,LL5,6.4,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17597,LaPaz Icefield 02315,L4,19.8,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17598,LaPaz Icefield 02316,LL6,5.6,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17599,LaPaz Icefield 02317,LL5,3.2,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17600,LaPaz Icefield 02318,H5,7.7,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17601,LaPaz Icefield 02319,LL5,10.6,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17602,LaPaz Icefield 02320,LL5,2626.4,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17603,LaPaz Icefield 02321,LL5,1046.0,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17604,LaPaz Icefield 02322,LL5,452.7,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17605,LaPaz Icefield 02323,LL5,507.1,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17606,LaPaz Icefield 02324,LL5,332.4,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17607,LaPaz Icefield 02325,LL5,425.3,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17608,LaPaz Icefield 02326,LL5,369.3,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17609,LaPaz Icefield 02327,LL5,254.4,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17610,LaPaz Icefield 02328,LL5,432.2,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17611,LaPaz Icefield 02329,LL5,403.9,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17612,LaPaz Icefield 02330,LL5,218.49,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17613,LaPaz Icefield 02331,L5,190.88,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17614,LaPaz Icefield 02332,L5,168.8,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17615,LaPaz Icefield 02333,CM2,131.4,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17616,LaPaz Icefield 02334,LL6,135.09,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17617,LaPaz Icefield 02335,LL5,180.1,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17618,LaPaz Icefield 02336,CM2,85.56,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17619,LaPaz Icefield 02337,L4,164.8,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17620,LaPaz Icefield 02338,L4,218.25,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17621,LaPaz Icefield 02339,LL5,169.39,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17622,LaPaz Icefield 02340,LL5,65.44,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17623,LaPaz Icefield 02341,H6,103.66,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17624,LaPaz Icefield 02342,CR2,42.42,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17625,LaPaz Icefield 02343,LL5,14.35,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17626,LaPaz Icefield 02344,LL5,27.53,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17627,LaPaz Icefield 02345,LL5,9.37,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17628,LaPaz Icefield 02346,L5,14.08,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17629,LaPaz Icefield 02347,LL5,41.01,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17630,LaPaz Icefield 02348,CM2,6.86,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17631,LaPaz Icefield 02349,CM2,26.01,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17652,LaPaz Icefield 02370,H5,1.19,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17653,LaPaz Icefield 02371,LL5,213.2,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17654,LaPaz Icefield 02372,LL5,181.13,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17655,LaPaz Icefield 02373,LL5,167.97,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17656,LaPaz Icefield 02374,L5,135.96,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17657,LaPaz Icefield 02375,LL5,109.91,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17658,LaPaz Icefield 02376,LL5,103.63,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17659,LaPaz Icefield 02377,LL5,130.5,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17660,LaPaz Icefield 02378,LL6,88.69,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17661,LaPaz Icefield 02379,LL6,85.51,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17662,LaPaz Icefield 02380,H6,162.78,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17663,LaPaz Icefield 02381,LL5,75.95999999999998,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17664,LaPaz Icefield 02382,Ureilite,74.31999999999998,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17665,LaPaz Icefield 02383,LL5,51.08,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17666,LaPaz Icefield 02384,H6,35.04,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17667,LaPaz Icefield 02385,LL5,40.68,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17668,LaPaz Icefield 02386,L5,51.39,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17669,LaPaz Icefield 02387,LL5,38.76,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17670,LaPaz Icefield 02388,LL5,24.67,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17671,LaPaz Icefield 02389,L5,33.81,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17672,LaPaz Icefield 02390,LL5,26.48,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17673,LaPaz Icefield 02391,LL5,5.56,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17674,LaPaz Icefield 02392,LL5,22.51,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17675,LaPaz Icefield 02393,LL5,9.99,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17676,LaPaz Icefield 02394,L5,8.58,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17677,LaPaz Icefield 02395,LL5,18.05,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17678,LaPaz Icefield 02396,L5,28.24,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17679,LaPaz Icefield 02397,LL5,46.21,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17680,LaPaz Icefield 02398,L5,35.42,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17681,LaPaz Icefield 02399,L5,5.81,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17682,LaPaz Icefield 02400,L5,29.6,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17683,LaPaz Icefield 02401,L5,30.15,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17684,LaPaz Icefield 02402,LL5,36.37,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17685,LaPaz Icefield 02403,LL5,5.94,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17686,LaPaz Icefield 02404,L5,10.1,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17687,LaPaz Icefield 02405,H5,8.72,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17688,LaPaz Icefield 02406,L5,8.31,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17689,LaPaz Icefield 02407,LL5,40.52,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17690,LaPaz Icefield 02408,LL5,21.77,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17691,LaPaz Icefield 02409,LL5,22.9,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17692,LaPaz Icefield 02410,L5,77.48,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17693,LaPaz Icefield 02411,LL5,122.46,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17694,LaPaz Icefield 02412,LL5,172.38,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17695,LaPaz Icefield 02413,LL5,41.76,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17696,LaPaz Icefield 02414,LL5,41.96,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17697,LaPaz Icefield 02415,LL5,34.71,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17698,LaPaz Icefield 02416,LL5,44.25,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17699,LaPaz Icefield 02417,L5,3.08,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17700,LaPaz Icefield 02418,LL5,54.63,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17701,LaPaz Icefield 02419,LL5,17.54,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17702,LaPaz Icefield 02420,LL5,15.1,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17703,LaPaz Icefield 02421,LL5,18.9,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17704,LaPaz Icefield 02422,CM1,1.99,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17705,LaPaz Icefield 02423,LL5,6.23,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17706,LaPaz Icefield 02424,H5,3.62,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17707,LaPaz Icefield 02425,L5,6.05,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17708,LaPaz Icefield 02426,L5,7.56,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17709,LaPaz Icefield 02427,L5,2.56,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17710,LaPaz Icefield 02428,LL5,13.42,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17711,LaPaz Icefield 02429,H5,6.45,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17712,LaPaz Icefield 02430,L6,1.3,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17713,LaPaz Icefield 02431,L5,7.5,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17714,LaPaz Icefield 02432,LL5,6.3,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17715,LaPaz Icefield 02433,LL5,9.1,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17716,LaPaz Icefield 02434,L5,0.2,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17717,LaPaz Icefield 02435,L5,9.2,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17718,LaPaz Icefield 02436,Lunar (basalt),59.0,2002,-86.36667,-70.0,"(-86.36667, -70.0)"
17971,LaPaz Icefield 031269,Aubrite,12.93,2003,-86.36667,-70.0,"(-86.36667, -70.0)"
18074,LaPaz Icefield 031372,Aubrite,17.61,2003,-86.36667,-70.0,"(-86.36667, -70.0)"
18083,LaPaz Icefield 031381,Diogenite,1.89,2003,-86.36667,-70.0,"(-86.36667, -70.0)"
18114,LaPaz Icefield 10093,H6,13.5,2010,0.0,0.0,"(0.0, 0.0)"
18120,LaPaz Icefield 03569,Diogenite,813.7,2003,-86.36667,-70.0,"(-86.36667, -70.0)"
18123,LaPaz Icefield 03572,LL6,525.4,2003,-86.36667,-70.0,"(-86.36667, -70.0)"
18144,LaPaz Icefield 03593,Iron,657.5,2003,-86.36667,-70.0,"(-86.36667, -70.0)"
18156,LaPaz Icefield 03605,Iron,582.8,2003,-86.36667,-70.0,"(-86.36667, -70.0)"
18181,LaPaz Icefield 03630,Diogenite,175.67,2003,-86.36667,-70.0,"(-86.36667, -70.0)"
18182,LaPaz Icefield 03631,Iron,164.9,2003,-86.36667,-70.0,"(-86.36667, -70.0)"
18183,LaPaz Icefield 03632,Lunar (basalt),92.57,2003,-86.36667,-70.0,"(-86.36667, -70.0)"
18253,LaPaz Icefield 10094,H5,10.1,2010,0.0,0.0,"(0.0, 0.0)"
18271,LaPaz Icefield 03719,Aubrite-an,62.02,2003,-86.36667,-70.0,"(-86.36667, -70.0)"
18281,LaPaz Icefield 10095,H5,13.9,2010,0.0,0.0,"(0.0, 0.0)"
18333,LaPaz Icefield 03780,Aubrite,21.81,2003,-86.36667,-70.0,"(-86.36667, -70.0)"
18335,LaPaz Icefield 03782,Eucrite-unbr,22.27,2003,-86.36667,-70.0,"(-86.36667, -70.0)"
18532,LaPaz Icefield 03979,Diogenite,2.41,2003,-86.36667,-70.0,"(-86.36667, -70.0)"
18553,LaPaz Icefield 10096,LL5,28.1,2010,0.0,0.0,"(0.0, 0.0)"
18581,LaPaz Icefield 10097,LL5,24.3,2010,0.0,0.0,"(0.0, 0.0)"
18609,LaPaz Icefield 10098,LL5,46.5,2010,0.0,0.0,"(0.0, 0.0)"
18637,LaPaz Icefield 10099,LL5,41.4,2010,0.0,0.0,"(0.0, 0.0)"
18773,LaPaz Icefield 10100,LL6,11.5,2010,0.0,0.0,"(0.0, 0.0)"
18801,LaPaz Icefield 10102,LL6,17.5,2010,0.0,0.0,"(0.0, 0.0)"
18975,LaPaz Icefield 10020,LL5,344.9,2010,0.0,0.0,"(0.0, 0.0)"
18976,LaPaz Icefield 10021,LL5,379.4,2010,0.0,0.0,"(0.0, 0.0)"
18977,LaPaz Icefield 10022,LL5,382.4,2010,0.0,0.0,"(0.0, 0.0)"
18978,LaPaz Icefield 10023,LL5,378.5,2010,0.0,0.0,"(0.0, 0.0)"
18979,LaPaz Icefield 10024,LL5,177.2,2010,0.0,0.0,"(0.0, 0.0)"
18980,LaPaz Icefield 10030,CK5,50.8,2010,0.0,0.0,"(0.0, 0.0)"
18981,LaPaz Icefield 10031,R6,12.3,2010,0.0,0.0,"(0.0, 0.0)"
18982,LaPaz Icefield 10032,CO3,1.5,2010,0.0,0.0,"(0.0, 0.0)"
18983,LaPaz Icefield 10033,R6,16.9,2010,0.0,0.0,"(0.0, 0.0)"
18984,LaPaz Icefield 10060,Howardite,31.0,2010,0.0,0.0,"(0.0, 0.0)"
18985,LaPaz Icefield 10061,LL5,81.2,2010,0.0,0.0,"(0.0, 0.0)"
18986,LaPaz Icefield 10062,LL5,63.7,2010,0.0,0.0,"(0.0, 0.0)"
18987,LaPaz Icefield 10063,LL5,97.6,2010,0.0,0.0,"(0.0, 0.0)"
18988,LaPaz Icefield 10064,LL6,21.0,2010,0.0,0.0,"(0.0, 0.0)"
18989,LaPaz Icefield 10065,LL5,30.1,2010,0.0,0.0,"(0.0, 0.0)"
18990,LaPaz Icefield 10066,LL5,43.5,2010,0.0,0.0,"(0.0, 0.0)"
18991,LaPaz Icefield 10067,LL6,29.2,2010,0.0,0.0,"(0.0, 0.0)"
18992,LaPaz Icefield 10068,L5,30.7,2010,0.0,0.0,"(0.0, 0.0)"
18993,LaPaz Icefield 10069,L5,7.1,2010,0.0,0.0,"(0.0, 0.0)"
18994,LaPaz Icefield 10090,LL5,12.1,2010,0.0,0.0,"(0.0, 0.0)"
18995,LaPaz Icefield 10091,L5,8.2,2010,0.0,0.0,"(0.0, 0.0)"
18996,LaPaz Icefield 10092,H6,18.1,2010,0.0,0.0,"(0.0, 0.0)"
18997,LaPaz Icefield 10103,LL5,23.7,2010,0.0,0.0,"(0.0, 0.0)"
18998,LaPaz Icefield 10104,L6,22.0,2010,0.0,0.0,"(0.0, 0.0)"
18999,LaPaz Icefield 10105,LL5,9.2,2010,0.0,0.0,"(0.0, 0.0)"
19000,LaPaz Icefield 10107,LL5,12.2,2010,0.0,0.0,"(0.0, 0.0)"
19001,LaPaz Icefield 10108,LL5,14.9,2010,0.0,0.0,"(0.0, 0.0)"
19002,LaPaz Icefield 10130,EL6,352.6,2010,0.0,0.0,"(0.0, 0.0)"
19003,LaPaz Icefield 10131,LL6,487.0,2010,0.0,0.0,"(0.0, 0.0)"
19004,LaPaz Icefield 10132,LL5,519.0,2010,0.0,0.0,"(0.0, 0.0)"
19005,LaPaz Icefield 10133,LL5,365.2,2010,0.0,0.0,"(0.0, 0.0)"
19006,LaPaz Icefield 10134,LL6,482.9,2010,0.0,0.0,"(0.0, 0.0)"
19007,LaPaz Icefield 10135,LL5,304.7,2010,0.0,0.0,"(0.0, 0.0)"
19008,LaPaz Icefield 10136,LL5,418.6,2010,0.0,0.0,"(0.0, 0.0)"
19009,LaPaz Icefield 10137,LL5,444.8,2010,0.0,0.0,"(0.0, 0.0)"
19010,LaPaz Icefield 10138,LL5,353.9,2010,0.0,0.0,"(0.0, 0.0)"
19011,LaPaz Icefield 10139,LL5,166.7,2010,0.0,0.0,"(0.0, 0.0)"
19012,LaPaz Icefield 91900,Diogenite,786.9,1991,-86.36667,-70.0,"(-86.36667, -70.0)"
19013,LaPaz Icefield 91901,L6,66.5,1991,-86.36667,-70.0,"(-86.36667, -70.0)"
19014,LaPaz Icefield 91902,L6,119.2,1991,-86.36667,-70.0,"(-86.36667, -70.0)"
19095,Larkman Nunatak 06251,L6,2217.9,2006,0.0,0.0,"(0.0, 0.0)"
19096,Larkman Nunatak 06252,EH3,2660.1,2006,0.0,0.0,"(0.0, 0.0)"
19101,Larkman Nunatak 06257,LL6,1721.4,2006,0.0,0.0,"(0.0, 0.0)"
19103,Larkman Nunatak 06259,LL6,924.5,2006,0.0,0.0,"(0.0, 0.0)"
19117,Larkman Nunatak 06273,L6,837.9,2006,0.0,0.0,"(0.0, 0.0)"
19118,Larkman Nunatak 06274,H6,905.6,2006,0.0,0.0,"(0.0, 0.0)"
19119,Larkman Nunatak 06275,H6,707.3,2006,0.0,0.0,"(0.0, 0.0)"
19120,Larkman Nunatak 06276,H6,1140.2,2006,0.0,0.0,"(0.0, 0.0)"
19121,Larkman Nunatak 06277,H5,1032.2,2006,0.0,0.0,"(0.0, 0.0)"
19122,Larkman Nunatak 06278,H6,1196.8,2006,0.0,0.0,"(0.0, 0.0)"
19123,Larkman Nunatak 06279,LL3.8,729.8,2006,0.0,0.0,"(0.0, 0.0)"
19124,Larkman Nunatak 06280,H6,1313.4,2006,0.0,0.0,"(0.0, 0.0)"
19125,Larkman Nunatak 06281,H5,762.4,2006,0.0,0.0,"(0.0, 0.0)"
19126,Larkman Nunatak 06282,LL5,694.1,2006,0.0,0.0,"(0.0, 0.0)"
19127,Larkman Nunatak 06283,LL3.8,878.2,2006,0.0,0.0,"(0.0, 0.0)"
19128,Larkman Nunatak 06284,L5,1261.0,2006,0.0,0.0,"(0.0, 0.0)"
19129,Larkman Nunatak 06285,LL6,982.2,2006,0.0,0.0,"(0.0, 0.0)"
19130,Larkman Nunatak 06286,H6,741.8,2006,0.0,0.0,"(0.0, 0.0)"
19131,Larkman Nunatak 06287,L5,574.7000000000002,2006,0.0,0.0,"(0.0, 0.0)"
19132,Larkman Nunatak 06288,L6,630.4,2006,0.0,0.0,"(0.0, 0.0)"
19133,Larkman Nunatak 06289,H6,524.1,2006,0.0,0.0,"(0.0, 0.0)"
19134,Larkman Nunatak 06290,L5,452.8,2006,0.0,0.0,"(0.0, 0.0)"
19135,Larkman Nunatak 06291,L6,329.7,2006,0.0,0.0,"(0.0, 0.0)"
19136,Larkman Nunatak 06292,LL5,623.7000000000002,2006,0.0,0.0,"(0.0, 0.0)"
19137,Larkman Nunatak 06293,LL6,583.5,2006,0.0,0.0,"(0.0, 0.0)"
19138,Larkman Nunatak 06294,L5,291.8,2006,0.0,0.0,"(0.0, 0.0)"
19139,Larkman Nunatak 06295,H5-6,225.7,2006,0.0,0.0,"(0.0, 0.0)"
19140,Larkman Nunatak 06296,H6,381.8,2006,0.0,0.0,"(0.0, 0.0)"
19141,Larkman Nunatak 06297,H5,331.2,2006,0.0,0.0,"(0.0, 0.0)"
19144,Larkman Nunatak 06300,LL6,990.3,2006,0.0,0.0,"(0.0, 0.0)"
19145,Larkman Nunatak 06301,LL3.8,803.6,2006,0.0,0.0,"(0.0, 0.0)"
19147,Larkman Nunatak 06303,L5,2583.7,2006,0.0,0.0,"(0.0, 0.0)"
19150,Larkman Nunatak 06306,H6,263.5,2006,0.0,0.0,"(0.0, 0.0)"
19152,Larkman Nunatak 06307,LL6,354.5,2006,0.0,0.0,"(0.0, 0.0)"
19153,Larkman Nunatak 06308,L6,465.5,2006,0.0,0.0,"(0.0, 0.0)"
19154,Larkman Nunatak 06309,H6,601.8,2006,0.0,0.0,"(0.0, 0.0)"
19155,Larkman Nunatak 06310,L5,815.1,2006,0.0,0.0,"(0.0, 0.0)"
19156,Larkman Nunatak 06311,L6,234.5,2006,0.0,0.0,"(0.0, 0.0)"
19157,Larkman Nunatak 06312,LL6,423.8,2006,0.0,0.0,"(0.0, 0.0)"
19158,Larkman Nunatak 06313,LL5,821.9,2006,0.0,0.0,"(0.0, 0.0)"
19159,Larkman Nunatak 06314,L5,518.1,2006,0.0,0.0,"(0.0, 0.0)"
19160,Larkman Nunatak 06315,L5,347.7,2006,0.0,0.0,"(0.0, 0.0)"
19161,Larkman Nunatak 06316,H6,277.0,2006,0.0,0.0,"(0.0, 0.0)"
19165,Larkman Nunatak 06320,LL3.8,161.2,2006,0.0,0.0,"(0.0, 0.0)"
19166,Larkman Nunatak 06321,H6,248.1,2006,0.0,0.0,"(0.0, 0.0)"
19167,Larkman Nunatak 06322,L5,325.2,2006,0.0,0.0,"(0.0, 0.0)"
19168,Larkman Nunatak 06323,L6,320.6,2006,0.0,0.0,"(0.0, 0.0)"
19169,Larkman Nunatak 06324,LL5,202.3,2006,0.0,0.0,"(0.0, 0.0)"
19170,Larkman Nunatak 06325,L5,257.4,2006,0.0,0.0,"(0.0, 0.0)"
19171,Larkman Nunatak 06326,LL6,272.2,2006,0.0,0.0,"(0.0, 0.0)"
19172,Larkman Nunatak 06327,LL6,286.1,2006,0.0,0.0,"(0.0, 0.0)"
19173,Larkman Nunatak 06328,H6,151.1,2006,0.0,0.0,"(0.0, 0.0)"
19174,Larkman Nunatak 06329,L6,135.3,2006,0.0,0.0,"(0.0, 0.0)"
19175,Larkman Nunatak 06330,LL6,179.3,2006,0.0,0.0,"(0.0, 0.0)"
19176,Larkman Nunatak 06331,LL5,87.8,2006,0.0,0.0,"(0.0, 0.0)"
19177,Larkman Nunatak 06332,H6,129.3,2006,0.0,0.0,"(0.0, 0.0)"
19178,Larkman Nunatak 06333,L6,138.5,2006,0.0,0.0,"(0.0, 0.0)"
19179,Larkman Nunatak 06334,L5,59.1,2006,0.0,0.0,"(0.0, 0.0)"
19180,Larkman Nunatak 06335,L5,10.5,2006,0.0,0.0,"(0.0, 0.0)"
19181,Larkman Nunatak 06336,L5,346.8,2006,0.0,0.0,"(0.0, 0.0)"
19182,Larkman Nunatak 06337,H6,83.9,2006,0.0,0.0,"(0.0, 0.0)"
19183,Larkman Nunatak 06338,L6,72.7,2006,0.0,0.0,"(0.0, 0.0)"
19184,Larkman Nunatak 06339,L6,66.2,2006,0.0,0.0,"(0.0, 0.0)"
19241,Larkman Nunatak 06399,L4,16.9,2006,0.0,0.0,"(0.0, 0.0)"
19242,Larkman Nunatak 06400,LL6,134.8,2006,0.0,0.0,"(0.0, 0.0)"
19243,Larkman Nunatak 06401,L5,168.1,2006,0.0,0.0,"(0.0, 0.0)"
19244,Larkman Nunatak 06402,L4,84.3,2006,0.0,0.0,"(0.0, 0.0)"
19245,Larkman Nunatak 06403,LL6,94.7,2006,0.0,0.0,"(0.0, 0.0)"
19246,Larkman Nunatak 06404,L4,83.6,2006,0.0,0.0,"(0.0, 0.0)"
19247,Larkman Nunatak 06405,LL6,160.0,2006,0.0,0.0,"(0.0, 0.0)"
19248,Larkman Nunatak 06406,L4,105.7,2006,0.0,0.0,"(0.0, 0.0)"
19249,Larkman Nunatak 06407,LL6,68.3,2006,0.0,0.0,"(0.0, 0.0)"
19250,Larkman Nunatak 06408,L4,63.7,2006,0.0,0.0,"(0.0, 0.0)"
19251,Larkman Nunatak 06409,LL6,35.20000000000001,2006,0.0,0.0,"(0.0, 0.0)"
19265,Larkman Nunatak 06423,L4,16.3,2006,0.0,0.0,"(0.0, 0.0)"
19310,Larkman Nunatak 06470,LL5,10.6,2006,0.0,0.0,"(0.0, 0.0)"
19311,Larkman Nunatak 06471,L6,19.6,2006,0.0,0.0,"(0.0, 0.0)"
19312,Larkman Nunatak 06472,H6,38.8,2006,0.0,0.0,"(0.0, 0.0)"
19313,Larkman Nunatak 06473,H6,14.4,2006,0.0,0.0,"(0.0, 0.0)"
19314,Larkman Nunatak 06474,L6,9.1,2006,0.0,0.0,"(0.0, 0.0)"
19315,Larkman Nunatak 06475,L6,18.9,2006,0.0,0.0,"(0.0, 0.0)"
19316,Larkman Nunatak 06476,H5,13.9,2006,0.0,0.0,"(0.0, 0.0)"
19317,Larkman Nunatak 06477,H5,26.6,2006,0.0,0.0,"(0.0, 0.0)"
19318,Larkman Nunatak 06478,H5,4.3,2006,0.0,0.0,"(0.0, 0.0)"
19319,Larkman Nunatak 06479,L6,14.3,2006,0.0,0.0,"(0.0, 0.0)"
19320,Larkman Nunatak 06509,L5,67.0,2006,0.0,0.0,"(0.0, 0.0)"
19341,Larkman Nunatak 06500,H5,18.1,2006,0.0,0.0,"(0.0, 0.0)"
19342,Larkman Nunatak 06501,H6,8.800000000000002,2006,0.0,0.0,"(0.0, 0.0)"
19343,Larkman Nunatak 06502,H5,11.0,2006,0.0,0.0,"(0.0, 0.0)"
19344,Larkman Nunatak 06503,H6,10.4,2006,0.0,0.0,"(0.0, 0.0)"
